Battle of Imenas,2013.0,NaN,NaN,France,Movement for Oneness and Jihad in West Africa
Battle of Estero Rojas,1867.0,NaN,NaN,,
Battle of Timetrine,2013.0,NaN,NaN,France,Al-Qaeda in the Islamic Maghreb
Battle of Suez,1973.0,NaN,NaN,Egypt,Israel
Battle of Knocknaclashy,1651.0,52°06′29″N,8°57′19″W,Confederates,Commonwealth of England
The Battle of the Sexes,,NaN,NaN,James Thurber,
Battle of Meloria (1284),1284.0,NaN,NaN,Republic of Genoa,Republic of Pisa
Battle of Paraitakene,-317.0,32°38′00″N,51°39′00″E,,
Battle of Hereford,760.0,NaN,NaN,Offa of Mercia,King Nowy Hen of Brycheiniog
Battle of the Kondurcha River,1391.0,NaN,NaN,Timurid Empire,Golden Horde
Battle of Morrisville,1865.0,NaN,NaN,Second Battle of Fort Fisher,Confederate States
Battle of Lüshunkou,1894.0,38°49′0″N,121°14′0″E,Empire of Japan,Qing China
"The Death of General Warren at the Battle of Bunker's Hill, June 17, 1775",,NaN,NaN,Wadsworth Atheneum,
Battle of Treviso,541.0,NaN,NaN,Byzantine Empire,Ostrogoths
Battle of the Grapevine Creek,,NaN,NaN,Appalachian English,
The Battle of Paris,,NaN,NaN,Gertrude Lawrence,
Battle of Altamaha Bridge,1864.0,NaN,NaN,United States,Confederate States
Battle of Araouane,2013.0,NaN,NaN,France,
Battle of Znaim,1809.0,48°51′20″N,16°2′56″E,Austrian Empire,French Empire
Battle of San Lorenzo River,1865.0,NaN,NaN,,
Battle of Mühldorf,1322.0,NaN,NaN,Duchy of (Upper) Bavaria,Duchy of Austria
Battle of Taku Forts (1860),1860.0,NaN,NaN,United Kingdom,Qing dynasty
Battle of Pegu,1942.0,NaN,NaN,,Japan
Second Battle of Chruślina,,NaN,NaN,,
Battle of Elephant Point,1945.0,16°27′N,96°19′E,United Kingdom,Japan
Battle of Złoczew,1863.0,51°24′53″N,18°36′26″E,,Russian Empire
Battle of Jutas,1808.0,NaN,NaN,Sweden,Russian Empire
Battle of Alligator Creek Bridge,1778.0,NaN,NaN,United States,
Third Battle of Tuxpan,1847.0,NaN,NaN,United States,Mexico
Battle of Amami-Ōshima,2001.0,NaN,NaN,North Korea,Japan
Battle of Ventersdorp,1991.0,NaN,NaN,1994 general election,South African Police
Battle of Altenburg,1813.0,50°59′6″N,12°26′0″E,Prussia,Baden
Battle of Ruxu (213),213.0,NaN,NaN,Cao Cao,Sun Quan
Battle of Hefei (253),253.0,NaN,NaN,Cao Wei,Eastern Wu
1943: The Battle of Midway,,NaN,NaN,Manami Matsumae,
Battle of Mlali,1916.0,NaN,NaN,,British Empire
Battle of the Harrow,1798.0,NaN,NaN,United Irishmen,
Battle of Laguna Sirena,1866.0,NaN,NaN,,
Battles of Tobago,1677.0,11°15′0.0″N,60°40′1.2″W,Dutch Republic,France
Battle of Gainesville,1864.0,29°39′07.18″N,82°19′30.24″W,Union,CSA (Confederacy)
Battle of El Albujón,1706.0,NaN,NaN,Spanish loyal to Philip V,Spanish loyal to Archduke Charles
Battle of the Commandos,,NaN,NaN,Alejandro Ulloa,
Battle of Cynossema,-411.0,40°08′33″N,26°23′16″E,Athens,Sparta
Battle of Kakarong de Sili,1897.0,NaN,NaN,,Spanish Empire
Battle of Pułtusk (1939),1897.0,NaN,NaN,,Siegfried Haenicke
Battle of Krzywosądz,1863.0,52°42′13″N,18°35′08″E,,Russian Empire
Battle of Rumaila,1991.0,30°51′23″N,46°55′07″E,United States,Iraq
Battle of Julu,-207.0,NaN,NaN,Chu state,Qin dynasty
Battle of South Mills,1862.0,NaN,NaN,United States,CSA (Confederacy)
Battle of Grand-Reng,1794.0,NaN,NaN,Habsburg Austria,Republican France
Battle of Sezawa,1542.0,35°53′45.7″N,138°14′40.5″E,Takeda clan,Ogasawara clan
Fighter: The True Story of the Battle of Britain,1745.0,NaN,NaN,,
Battle of the Windmill,1838.0,44°43′15″N,75°29′14″W,Hunters' Lodges,British Empire
Battle of Aguelhok,2012.0,NaN,NaN,,MNLA
Battle of Trapani,1266.0,NaN,NaN,Republic of Venice,Republic of Genoa
Battle of Curzola,1298.0,42°52′3.000″N,16°58′23.999″E,Republic of Genoa,Republic of Venice
Battle of the Head of Passes,1861.0,NaN,NaN,New Orleans,Confederate States
Battle of Little Mountain,1782.0,NaN,NaN,Wyandot,United States
Battle of Burs,636.0,32°23′36″N,44°20′42″E,Sassanid Empire,Rashidun Caliphate
Battle of Wuchang,1853.0,NaN,NaN,Qing dynasty,Taiping Heavenly Kingdom
Battle of Shipu,1885.0,NaN,NaN,France,Qing dynasty
Battle of Tessit,2012.0,NaN,NaN,,Azawad
Battle of Lasy Królewskie,1939.0,NaN,NaN,Germany,Poland
Battle of Miechów,1863.0,50°21′28″N,20°01′57″E,,Russian Empire
Battle of Saint-Omer,1340.0,NaN,NaN,Kingdom of France,County of Flanders
Battle of San Jacinto (1899),1899.0,NaN,NaN,United States,Philippine Republic
Battle of Three Rocks,1798.0,NaN,NaN,United Irishmen,British Army
Battle of Noreia,-113.0,NaN,NaN,Roman Republic,Cimbri
Battle of Tarvis (1797),1797.0,46°30′18″N,13°34′42″E,France,Habsburg Austria
Battle of Genėtiniai,1863.0,55°33′N,24°32′E,Russian Empire,
Order of battle of the Battle of Long Island,,NaN,NaN,13th Continental Regiment,Henry Johnson
Battle of Busan (1592),1592.0,NaN,NaN,Joseon navy,Japanese navy
Battle of Kłecko,1656.0,NaN,NaN,Swedish Empire,Polish–Lithuanian Commonwealth
Battle of Manimani,1898.0,NaN,NaN,Spain,Cuban rebels
Battle of Darbytown and New Market Roads,1864.0,NaN,NaN,Union,CSA (Confederacy)
Battle of Badghis,654.0,NaN,NaN,Rashidun Caliphate,House of Karen
Battle of Kidal (2012),2012.0,NaN,NaN,,Mali
Battle of Viluma,1815.0,17°27′22.06″S,66°20′52.11″W,United Provinces of South America,Viceroyalty of Peru
Order of battle for the Battle of the Somme,1916.0,50°1′N,2°41′E,Irish Guards,German Empire
Battle of Julianstown,1641.0,NaN,NaN,Royalists,
Battle of Refidim,1641.0,NaN,NaN,Shemot,Amalekites
Battle of Thoroughfare Gap,1862.0,38°50′N,77°43′W,United States,CSA (Confederacy)
Battle of Revolax,1808.0,NaN,NaN,Sweden,Russian Empire
Battle of Toulouse (439),439.0,43°36′16″N,1°26′38″E,Theodoric I,Litorius
Battle of St. Johns Bluff,1862.0,30°23′07″N,81°29′59″W,Union,CSA (Confederacy)
Battle of Trippstadt,1794.0,NaN,NaN,French Republic,Prussia
Battle of Tomaszów Mazowiecki,1939.0,NaN,NaN,,
Battle of Albemarle Sound,1864.0,35°58′42.82″N,76°32′12.99″W,United States,Confederate States
Battle of Kilimanjaro,1914.0,NaN,NaN,,British Empire
Battle of Chudnov,27.0,NaN,NaN,Polish–Lithuanian Commonwealth,Russian Tsardom
Battle of Bitola (1015),1015.0,NaN,NaN,Bulgarian Empire,Byzantine Empire
Battle of Rullion Green,1666.0,NaN,NaN,Scottish Royal Army,Covenanter insurgents
Battle of the Delta,1179.0,NaN,NaN,New Kingdom of Egypt,Sea Peoples
Battle of Guruslău,1601.0,47°15′N,23°01′E,Wallachia,Principality of Transylvania
Battle of Peonnum,1601.0,NaN,NaN,West Saxons,Britons
Battle of Guinegate (1479),1479.0,NaN,NaN,Valois,Burgundian State
Battle of Damour,1941.0,NaN,NaN,Australia,Vichy France
Battle of Panasówka,1863.0,NaN,NaN,,Russian Empire
Battle of Whitestone Hill,1863.0,NaN,NaN,United States of America,Hunkpapa
Battle of Bun'ei,1274.0,NaN,NaN,Kamakura shogunate,Yuan dynasty
Battle of Brown's Ferry,1863.0,NaN,NaN,United States,CSA (Confederacy)
Battle of Amba Alagi (1941),1941.0,12°59′N,39°33′E,Italy,United Kingdom
Battle of Sacheon (1598),1598.0,35°0′13.7″N,128°3′51.1″E,Japan,Ming
Battle of Lapua,1808.0,NaN,NaN,Sweden,Russian Empire
Battle of Komorów,1863.0,NaN,NaN,,Russian Empire
Battle of Peonnum,1939.0,NaN,NaN,West Saxons,Britons
Battle of Solachon,586.0,NaN,NaN,Byzantine Empire,Sassanid Empire
Battle of Todd's Tavern,1864.0,NaN,NaN,1913 Gettysburg reunion,CSA (Confederacy)
Battle of Kolun,1916.0,NaN,NaN,Romania,Austria-Hungary
"Battle of Vienna, Virginia",1861.0,NaN,NaN,Union,CSA (Confederacy)
Battle of Pakosław,1915.0,NaN,NaN,Pulawy Legion,German Empire
Battle of Vukov Klanac,1944.0,NaN,NaN,Yugoslav Partisans,NDH
Battle of Rhodes (1943),1943.0,36°20′12″N,27°55′12″E,Italy,Germany
Battle of Thermopylae in popular culture,,NaN,NaN,,
Battle of Gerberoy,1435.0,49°32′06″N,1°51′02″E,Kingdom of France,Kingdom of England
Battle of Konzer Brücke,1675.0,NaN,NaN,Kingdom of France,Holy Roman Empire
Battle of Opatów (1864),,NaN,NaN,,
Battle of Pusan Perimeter logistics,,NaN,NaN,,
Battle of Zhovti Vody,1648.0,NaN,NaN,Zaporozhian Host,Polish-Lithuanian Commonwealth
Battle of Tarraco,422.0,NaN,NaN,Flavius Castinus,Gunderic
Battle of Uruzgan,1893.0,NaN,NaN,Abdur Rahman Khan,Hussain Khan Hazara
Battle of Dos Ríos,1895.0,NaN,NaN,Cuba,Spain
Battle of Hogland,17.0,NaN,NaN,Swedish Royal Navy,Imperial Russian Navy
Battle of Pieskowa Skała,1863.0,NaN,NaN,,Russian Empire
Battle of Maidstone,1648.0,51°16′12″N,0°31′26″E,Royalists,Parliamentarians
Battle of Wanna,2004.0,NaN,NaN,Category,al-Qaeda
Battle of Satala (530),530.0,NaN,NaN,,Byzantine Empire
Battle of Crug Mawr,1136.0,52°05′46″N,4°37′16″W,Kingdom of Gwynedd,Norman
Battle of Đồng Đăng (1885),1885.0,NaN,NaN,France,Qing dynasty
Battle of the Year,16.0,NaN,NaN,Jinjo Crew,BOTY Japan
Battle of Cardal,1807.0,NaN,NaN,Spain,United Kingdom
Battle of Stirling's Plantation,1863.0,NaN,NaN,New Orleans,CSA (Confederacy)
Second Battle of Nowa Wieś,,NaN,NaN,,
Battle of Leuze,1691.0,NaN,NaN,France,Dutch Republic
Battle of Poimanenon,1691.0,NaN,NaN,Empire of Nicaea,Latin Empire
Battle of Gué-à-Tresmes,1814.0,49°00′28″N,2°58′34″E,France,Prussia
Battle of Garigliano (1503),1503.0,NaN,NaN,Spain,Marquisate of Saluzzo
Battle of Pease River,1860.0,34°4′11.30″N,99°35′42.32″W,Years in Texas,Comanche
Battle of Lleida (1642),1642.0,41°37′0″N,0°38′0″E,France,Spain
Battle of Magierów,1657.0,NaN,NaN,Principality of Transylvania,Polish–Lithuanian Commonwealth
Battle of Grčarice,1943.0,45°39′5.78″N,14°45′20.02″E,Slovene Chetniks,Slovene Partisans
Battle of Ulai,-653.0,NaN,NaN,Neo-Assyrian Empire,Elam
Battle of Istakhr (650–653),,NaN,NaN,,
Battle of Muong Khoua,1953.0,21°4′39″N,102°30′18″E,Democratic Republic of Vietnam,French Union
Battle of Nogales (1915),1915.0,NaN,NaN,,Constitutionalists
Battle of Fort Anderson,1863.0,35°08′18″N,77°02′09″W,Second Battle of Fort Fisher,CSA (Confederacy)
Battles of Bir 'Asluj,,NaN,NaN,,
Battle of the Planets,,NaN,NaN,ongoing series,
Battle of Nirim,1948.0,31°14′20.25″N,34°20′17.36″E,Israel,Egypt
Battle of Babang,1965.0,NaN,NaN,Australia,Indonesia
Battle of Los Angeles (2016),1965.0,NaN,NaN,Zack Sabre Jr.,Singles match
Battle of Nagybár,1916.0,NaN,NaN,Romania,German Empire
Battle of Łomianki,1939.0,52°20′09″N,20°53′43″E,Germany,Poland
Battle of Riade,933.0,NaN,NaN,East Francia,Principality of Hungary
Battle of Dniestr and Zolota Lypa,1915.0,NaN,NaN,German Empire,Russian Empire
Battle of Kachhi,1729.0,NaN,NaN,Mian Noor Mohammad Kalhoro,Mir Muhabbat
Battle of LaFourche Crossing,1863.0,NaN,NaN,New Orleans,CSA (Confederacy)
Battle of Kōan,1281.0,NaN,NaN,Kamakura Japan,Yuan dynasty
Battle of Los Angeles (2016),1281.0,NaN,NaN,Zack Sabre Jr.,Singles match
Battle of Marilao River,1899.0,NaN,NaN,United States,Philippine Republic
Battle of Getaria,1638.0,NaN,NaN,France,Spain
Battle of Île Ronde,1794.0,NaN,NaN,France,Jean-Marie Renaud
Battle of Jitra,1941.0,06°16′05″N,100°25′18″E,Tunisia,Japan
Battle of Flint River,1702.0,NaN,NaN,Pro-Bourbon Spain,England
Battle of Blood River Poort,1901.0,27°46′S,30°32′E,,South African Republic
Battle of Białystok,1920.0,NaN,NaN,Russian SFSR,Poland
Battle of Bessang Pass,1945.0,NaN,NaN,,
Battle of Wołodarka,1920.0,NaN,NaN,,
Viking: Battle for Asgard,,NaN,NaN,NA,
Battle of the Willows,377.0,NaN,NaN,Fritigern,Richomeres
Battle of Paso Ipohy,1867.0,NaN,NaN,,Baron of Triunfo
Battle of Zadwórze,1920.0,NaN,NaN,Poland,Russian SFSR
Battle of Vyborg Bay (1790),3.0,NaN,NaN,Russian Empire,Kingdom of Sweden
Battle of Colson's Mill,1780.0,35°9′15.74″N,80°5′5.73″W,Patriot,Loyalist
Battle of Richmond Hill,1795.0,33°35′54″S,150°42′04″E,,Darug
Battle of Sungei Koemba,1965.0,NaN,NaN,Australia,Indonesia
Battle of Cape Palos (1758),1758.0,36°55′07″N,0°31′38″W,Spain,Regency of Algiers
Battle of Tatayibá,1867.0,NaN,NaN,,
Battle of Acayuazá,1868.0,NaN,NaN,,Empire of Brazil
Battle of Saint-Pierre,1776.0,46°55′N,70°38′W,United Colonies,Province of Quebec
Battle of Saint-Raphaël,1794.0,NaN,NaN,France,Spain
Battle of Suomenlinna,1855.0,60°8′53″N,24°59′11″E,,French Empire
Battle of Mount Zemaraim,-913.0,NaN,NaN,Kingdom of Judah,Kingdom of Israel
Battle of Bornholm (1676),1676.0,NaN,NaN,Denmark-Norway,Swedish Empire
Battle of Shaiba,1915.0,30°24′0.000″N,47°37′59.999″E,,Ottoman Empire
Battle of Macroom,1650.0,NaN,NaN,Irish Confederation,Commonwealth of England
Battle of Auray,1364.0,NaN,NaN,House of Montfort,House of Blois
First Battle of Fort Wagner,1863.0,NaN,NaN,United States,CSA (Confederacy)
Order of battle at the Battle of Tory Island,,NaN,NaN,HMS ,Fifth rate
Battle of Halani,1783.0,NaN,NaN,,
Battle of Laoshan,1984.0,NaN,NaN,,
Battle of Maonda and Mandholi,1767.0,NaN,NaN,Madho Singh,Jawahar Singh
Battle of Igołomia,,NaN,NaN,,
Battle of Vedeno,2001.0,NaN,NaN,Russia,Chechen Republic of Ichkeria
Battle of Appomattox Station,1865.0,NaN,NaN,United States,Confederate States (Confederacy)
Battle of Fengqiu,193.0,NaN,NaN,Cao Cao,Yuan Shu
Battle of Elands River (1901),1901.0,31°51′3″S,26°10′4″E,17th Lancers,South African Republic
Battle of Odaihara,1547.0,NaN,NaN,Takeda clan,Uesugi clan
Battle of Guastalla,1734.0,44°55′0″N,10°40′0″E,Sardinia,Archduchy of Austria
Battle of Spahan,642.0,NaN,NaN,Rashidun Caliphate,Sasanian Empire
Battle of Hengyang,2.0,NaN,NaN,Republic of China,Empire of Japan
Battle of Phủ Hoài,1883.0,NaN,NaN,Hoàng Diệu,Black Flag Army
Battle of Jaworów,1939.0,NaN,NaN,Germany,Poland
Battle of Port-Républicain,1794.0,NaN,NaN,France,Great Britain
Battle of Entebbe,7.0,NaN,NaN,Tanzania,Uganda
Battle of Hòa Bình,1952.0,NaN,NaN,,Việt Minh
The Battle of the Somme,,NaN,NaN,Laura Rossi,
Battle of Long Island (college rivalry),586.0,NaN,NaN,Brookhaven National Laboratory,
Battle of Butuí,1865.0,NaN,NaN,Empire of Brazil,Paraguay
Battle of Szkudy,1658.0,NaN,NaN,Kingdom of Sweden,Polish–Lithuanian Commonwealth
Battle of Syracuse (1710),,NaN,NaN,,
Battle of Garfagnana,1944.0,NaN,NaN,Italian partisans,Italian Social Republic
Battle of Báránykút,1916.0,NaN,NaN,,German Empire
Battle of Wofla,1542.0,NaN,NaN,Adal Sultanate,Ethiopian Empire
Battle of Fort Lahtzanit,1973.0,31°4′53″N,32°20′31″E,Egypt,Israel
"The Battle of Taillebourg, 21 July 1242",,NaN,NaN,Henri Fantin-Latour,
Battle of Ayn al-Warda,685.0,36°50′27″N,40°04′45″E,Umayyad Caliphate,Penitents
Battle of Baideng,-200.0,NaN,NaN,Modu Chanyu,Emperor Gaozu
Battle of Pulang Lupa,1900.0,NaN,NaN,Philippine Republic,United States
Battle of Matamondo,1916.0,NaN,NaN,,
Battle of Kokenhausen,1601.0,56°38′17″N,25°25′02″E,Polish–Lithuanian Commonwealth,Sweden
Battle of the Raz de Sein,1798.0,48°02′02″N,04°46′25″W,Great Britain,France
Battle of Holy Apostles Monastery,1901.0,NaN,NaN,Armenian Revolutionary Federation,Ottoman Empire
Battle of Turda,1944.0,NaN,NaN,Soviet Union,
Battle of Carlow,1798.0,NaN,NaN,Irish Government,United Irishmen
Battle of Rejaf,1897.0,NaN,NaN,Congo Free State,Mahdist State
First Battle of the Isonzo,1915.0,NaN,NaN,Kingdom of Italy,Austria-Hungary
Battle of Enniscorthy,1798.0,NaN,NaN,United Irishmen,British Army
Battle of Skała,,NaN,NaN,,
Battle of Mile Hill,1862.0,39°08′N,77°33′W,United States,CSA (Confederacy)
The Battle of Aspen,,NaN,NaN,,
Battle of Pozzuolo,1917.0,NaN,NaN,Kingdom of Italy,Austria-Hungary
Battle of Dobra (1863),1863.0,NaN,NaN,,Russian Empire
Battle of Mrzygłód,1863.0,NaN,NaN,,Russian Empire
Battle of Vilnius (1655),8.0,NaN,NaN,Polish–Lithuanian Commonwealth,Tsardom of Russia
Battle of Mons Seleucus,353.0,NaN,NaN,Roman Empire,Roman Empire
Battle of Alavus,1808.0,NaN,NaN,Sweden,Russian Empire
Battle of Yangcheng,191.0,NaN,NaN,Yuan Shao,Yuan Shu
Battle of Mount Harriet,1982.0,NaN,NaN,United Kingdom,Argentina
Battle of Horki,,NaN,NaN,,
Battle of Svensksund (1789),15.0,NaN,NaN,Swedish Navy,Imperial Russian Navy
Battle of Walk,1657.0,NaN,NaN,Swedish Empire,Tsardom of Russia
Battle of the Bridges,1990.0,29°20′23″N,47°36′54″E,U.N. Resolution 661,Kuwait
Battle of Nishapur,652.0,NaN,NaN,Rashidun Caliphate,House of Karen
Battle of Alegre,1867.0,NaN,NaN,,
Battle of Saint-Denis (1678),1678.0,50°29′00″N,4°01′00″E,France,Dutch Republic
List of Medal of Honor recipients for the Second Battle of Fort Fisher,,NaN,NaN,,
Battle of the Brave,,NaN,NaN,Robert Sidaway,
Battle of Britton's Lane,1862.0,NaN,NaN,Chattanooga,
Battle of Eltham's Landing,1862.0,NaN,NaN,United States,Confederate States (Confederacy)
Battle of Kowloon,1839.0,22°17′34″N,114°10′14″E,United Kingdom,Qing China
Battle of Falmouth (1690),1690.0,NaN,NaN,New France,Massachusetts Bay
Battle of Isted,1850.0,NaN,NaN,Schleswig-Holstein,Denmark
Battle of Granville,1793.0,NaN,NaN,Republicans,Vendéens
Battle of Caloocan,1899.0,NaN,NaN,United States,Philippine Republic
Battle of Darbytown Road,1864.0,NaN,NaN,United States,CSA (Confederacy)
Battle of Saint-Julien (1814),1814.0,46°08′37″N,6°04′52″E,France,Austria
Battle of Entzheim,1674.0,NaN,NaN,France,Holy Roman Empire
Battle of Cassel (1328),1328.0,NaN,NaN,Kingdom of France,
Battle of Herkulesfürdő,1916.0,NaN,NaN,Romania,Austria-Hungary
Battle of Le Mans (1793),1793.0,NaN,NaN,Republican France,Vendéens
Battle of Tolosa (1813),1813.0,43°08′N,02°05′W,United Kingdom,French Empire
Battle of Ky Hoa,1861.0,10°46′01″N,106°40′01″E,Treaty of Saigon,Nguyễn dynasty
First Battle of Donaldsonville,1862.0,NaN,NaN,New Orleans,CSA (Confederacy)
Battle of Kock's Plantation,1863.0,NaN,NaN,New Orleans,CSA (Confederacy)
Battle of Saint Charles,,NaN,NaN,,
Battle of Alclud Ford,590.0,55°56′14″N,4°33′43″W,Urien map Cynfarch,
Battle of Chroberz,,NaN,NaN,,
Battle of Obytichnyi Spit,1920.0,NaN,NaN,Russian Navy,Russian SFSR
Battle of Gabiene,-315.0,31°46′38″N,51°48′06″E,,
Battle of Groningen,1945.0,NaN,NaN,Canada,Germany
Battle of Danghangpo,1592.0,NaN,NaN,,Joseon
Battle of Broekhuizen,1944.0,51°29′N,6°10′E,United Kingdom,
Battle of Hill 86,1948.0,31°22′36.66″N,34°21′38.97″E,Israel,
Battle of Jieting,228.0,NaN,NaN,Cao Wei,Shu Han
Battle of Tsimba Ridge,1945.0,NaN,NaN,Tunisia,
Battle of Jaxartes,-329.0,40°17′00″N,69°37′00″E,Macedonia,Saka
Battle of Tel el Khuweilfe,1917.0,NaN,NaN,,Ottoman Empire
Battle of Mełchów,1863.0,NaN,NaN,,Russian Empire
Battle of Down,1260.0,NaN,NaN,Brian O'Neill,James de Audley
Battle of Olpae,-426.0,38°57′00″N,21°08′59″E,Athens,Sparta
Battle of Évora (1808),1808.0,38°34′17″N,7°54′31″W,French Empire,Kingdom of Portugal
Battle of Kelly's Ford,1863.0,NaN,NaN,United States,CSA (Confederacy)
Battle of New Ross (1643),1643.0,NaN,NaN,Royalists,Irish Confederates
Battle of Pyhäjoki,1808.0,NaN,NaN,Sweden,Russian Empire
Battle of Tiffauges,1793.0,NaN,NaN,Republicans,Vendéens
First Battle of Petrozsény,1916.0,NaN,NaN,Romania,German Empire
Battle of al-Musayfirah,1925.0,NaN,NaN,,Druze
Battle of Ruona–Salmi,1808.0,NaN,NaN,Sweden,Russian Empire
Battle of Kahe,1916.0,NaN,NaN,German East Africa,British Empire
Battle of Qingshanli,1920.0,NaN,NaN,,Provisional Government of the Republic of Korea
Battle of Lone Tree Hill,1944.0,1°11′42″S,138°50′02″E,United States,
Battle of Desio,1277.0,45°37′N,09°13′E,House of Visconti,House of Della Torre
Battle of Blackett Strait,1943.0,NaN,NaN,United States,Robert B. Carney
Battle of Molodi,1572.0,55°30′N,37°32′E,Tsardom of Russia,Crimean Khanate
Battle of Megara,424.0,NaN,NaN,Athens,Megara
Battle of Monett's Ferry,1864.0,NaN,NaN,United States,Confederate States
Battle of Lincelles,1793.0,NaN,NaN,French Republic,
Battle of Zboriv (1649),1649.0,NaN,NaN,Cossack Hetmanate,Polish-Lithuanian Commonwealth
Battle of Santa Cruz (1899),1899.0,NaN,NaN,United States,First Philippine Republic
Battle of Hefei (234),234.0,NaN,NaN,Cao Wei,Eastern Wu
Battle of Lippa,1813.0,NaN,NaN,,Austrian Empire
Battle of Stanwix Station,1862.0,NaN,NaN,United States,Confederate States
Legacy of the Battle of the Alamo,,NaN,NaN,Remember the Alamo (song),
Battle of Dinwiddie Court House,1865.0,37°04′38″N,77°35′14″W,United States,Confederate States (Confederacy)
Aircraft of the Battle of Britain,,NaN,NaN,,
First Battle of Bar-sur-Aube,1814.0,48°16′N,04°43′E,France,Austria
Battle of Nagyszeben,1916.0,NaN,NaN,Romania,German Empire
Battle of Blanco Canyon,1871.0,33°39′52″N,101°10′32″W,United States,Comanche
Battle of Amoy,1841.0,24°27′28″N,118°4′24″E,United Kingdom,Qing dynasty
Battle of Dogger Bank (1696),1696.0,54°43′26″N,2°46′08″E,France,Dutch Republic
